article,experiment,sample,id,pairing,yi,vi,sei,ni,stimuli,condition,gen_difficulty,manip_type,present_style,word_status,memory_test,memory_type,gen_constraint,learning_type,stimuli_relation,gen_mode,gen_task,attention,pacing,filler_task,age_grp,retention_delay
1459,1,2,1390,691,0.554,0.001893939,0.043519414,33,10,read,NA,within,mixed,words,recognition,item,NA,intentional,antonym,verbal/speaking,word fragment,full,self-paced,yes,younger,short
1460,1,1,1391,692,0.77,0.001046496,0.032349586,16,24,generate,low,between,pure,words,cued recall,item,low,intentional,NA,verbal/speaking,sentence completion,full,timed,no,younger,immediate
1460,1,2,1392,692,0.69,0.001340032,0.036606451,16,24,read,low,between,pure,words,cued recall,item,NA,intentional,NA,verbal/speaking,sentence completion,full,timed,no,younger,immediate
1460,1,3,1393,693,0.78,0.00100612,0.031719395,16,24,generate,high,between,pure,words,cued recall,item,low,intentional,NA,verbal/speaking,sentence completion,full,timed,no,younger,immediate
1460,1,4,1394,693,0.66,0.001425417,0.037754695,16,24,read,high,between,pure,words,cued recall,item,NA,intentional,NA,verbal/speaking,sentence completion,full,timed,no,younger,immediate
1460,1,5,1395,694,0.76,0.001086452,0.032961373,16,24,generate,NA,between,pure,words,cued recall,item,NA,intentional,NA,verbal/speaking,sentence completion,full,timed,no,younger,immediate
1460,1,6,1396,694,0.7,0.001307808,0.036163626,16,24,read,NA,between,pure,words,cued recall,item,NA,intentional,NA,verbal/speaking,sentence completion,full,timed,no,younger,immediate
1460,2,1,1397,695,0.84,0.000932768,0.030541258,11,15,generate,low,between,pure,words,cued recall,item,low,intentional,NA,verbal/speaking,sentence completion,full,timed,no,younger,immediate
1460,2,2,1398,695,0.69,0.00163633,0.040451571,11,15,read,low,between,pure,words,cued recall,item,NA,intentional,NA,verbal/speaking,sentence completion,full,timed,no,younger,immediate
1460,2,3,1399,696,0.83,0.00098118,0.031323796,11,15,generate,high,between,pure,words,cued recall,item,low,intentional,NA,verbal/speaking,sentence completion,full,timed,no,younger,immediate
1460,2,4,1400,696,0.65,0.001770152,0.042073176,11,15,read,high,between,pure,words,cued recall,item,NA,intentional,NA,verbal/speaking,sentence completion,full,timed,no,younger,immediate
1460,2,1,1401,697,0.5,0.001819543,0.042656099,11,15,generate,low,between,pure,words,cued recall,item,low,intentional,NA,verbal/speaking,sentence completion,full,timed,no,younger,long
1460,2,2,1402,697,0.26,0.000790457,0.028115059,11,15,read,low,between,pure,words,cued recall,item,NA,intentional,NA,verbal/speaking,sentence completion,full,timed,no,younger,long
1460,2,3,1403,698,0.4,0.001465926,0.038287409,11,15,generate,high,between,pure,words,cued recall,item,low,intentional,NA,verbal/speaking,sentence completion,full,timed,no,younger,long
1460,2,4,1404,698,0.28,0.000883022,0.029715691,11,15,read,high,between,pure,words,cued recall,item,NA,intentional,NA,verbal/speaking,sentence completion,full,timed,no,younger,long
1461,1,1,1405,699,0.36,0.001459436,0.038202564,15,10,generate,NA,within,mixed,words,free recall,item,medium,incidental,NA,writing/typing,anagram,full,timed,yes,younger,immediate
1461,1,1,1406,699,0.18,0.000538694,0.023209777,15,10,read,NA,within,mixed,words,free recall,item,NA,incidental,NA,writing/typing,anagram,full,timed,yes,younger,immediate
1461,3,1,1407,700,0.319,0.001263348,0.035543611,20,8,generate,low,within,mixed,words,free recall,item,medium,incidental,NA,writing/typing,anagram,full,timed,yes,younger,immediate
1461,3,1,1408,700,0.1,0.000293072,0.017119344,20,8,read,low,within,mixed,words,free recall,item,NA,incidental,NA,writing/typing,anagram,full,timed,yes,younger,immediate
1461,3,1,1409,701,0.175,0.000534898,0.023127861,20,8,generate,high,within,mixed,words,free recall,item,medium,incidental,NA,writing/typing,anagram,full,timed,yes,younger,immediate
1461,3,1,1410,701,0.138,0.000402801,0.020069909,20,8,read,high,within,mixed,words,free recall,item,NA,incidental,NA,writing/typing,anagram,full,timed,yes,younger,immediate
1461,3,1,1411,702,0.85,0.001042616,0.032289568,20,8,generate,low,within,mixed,words,recognition,item,medium,incidental,NA,writing/typing,anagram,full,timed,yes,younger,immediate
1461,3,1,1412,702,0.638,0.002122517,0.046070787,20,8,read,low,within,mixed,words,recognition,item,NA,incidental,NA,writing/typing,anagram,full,timed,yes,younger,immediate
1461,3,1,1413,703,0.763,0.001545645,0.039314695,20,8,generate,high,within,mixed,words,recognition,item,medium,incidental,NA,writing/typing,anagram,full,timed,yes,younger,immediate
1461,3,1,1414,703,0.6,0.002205455,0.046962273,20,8,read,high,within,mixed,words,recognition,item,NA,incidental,NA,writing/typing,anagram,full,timed,yes,younger,immediate
1461,4,1,1415,704,0.3,0.000953535,0.03087936,10,16,generate,low,between,pure,words,free recall,item,medium,incidental,NA,writing/typing,anagram,full,timed,yes,younger,immediate
1461,4,2,1416,704,0.231,0.00064697,0.025435608,10,16,read,low,between,pure,words,free recall,item,NA,incidental,NA,writing/typing,anagram,full,timed,yes,younger,immediate
1461,4,1,1417,705,0.113,0.00027098,0.016461477,10,16,generate,high,between,pure,words,free recall,item,medium,incidental,NA,writing/typing,anagram,full,timed,yes,younger,immediate
1461,4,2,1418,705,0.119,0.000285031,0.016882862,10,16,read,high,between,pure,words,free recall,item,NA,incidental,NA,writing/typing,anagram,full,timed,yes,younger,immediate
1461,4,1,1419,706,0.85,0.000862013,0.029360057,10,16,generate,low,between,pure,words,recognition,item,medium,incidental,NA,writing/typing,anagram,full,timed,yes,younger,immediate
1461,4,2,1420,706,0.706,0.001531423,0.039133398,10,16,read,low,between,pure,words,recognition,item,NA,incidental,NA,writing/typing,anagram,full,timed,yes,younger,immediate
1461,4,1,1421,707,0.75,0.001338918,0.036591235,10,16,generate,high,between,pure,words,recognition,item,medium,incidental,NA,writing/typing,anagram,full,timed,yes,younger,immediate
1461,4,2,1422,707,0.65,0.001724011,0.041521211,10,16,read,high,between,pure,words,recognition,item,NA,incidental,NA,writing/typing,anagram,full,timed,yes,younger,immediate
1463,1,1,1423,708,0.454,0.002048,0.045254834,8,25,generate,NA,between,pure,words,free recall,item,low,incidental,semantic,verbal/speaking,cue only,full,timed,no,younger,immediate
1463,1,2,1424,708,0.3,0.002850125,0.053386562,8,25,read,NA,between,pure,words,free recall,item,NA,incidental,semantic,verbal/speaking,cue only,full,timed,no,younger,immediate
1464,1,1,1425,709,0.35,0.003333333,0.057735027,12,8,generate,NA,within,mixed,words,cued recall,item,high,intentional,rhyme,writing/typing,word fragment,full,timed,no,younger,immediate
1464,1,1,1426,709,0.21,0.0027,0.051961524,12,8,read,NA,within,mixed,words,cued recall,item,NA,intentional,rhyme,writing/typing,word fragment,full,timed,no,younger,immediate
1464,1,1,1427,710,0.21,0.004408333,0.066395281,12,8,generate,NA,within,mixed,words,cued recall,item,high,intentional,rhyme,writing/typing,word fragment,full,timed,no,younger,immediate
1464,1,1,1428,710,0.08,0.0012,0.034641016,12,8,read,NA,within,mixed,words,cued recall,item,NA,intentional,rhyme,writing/typing,word fragment,full,timed,no,younger,immediate
1464,1,1,1429,711,0.13,0.001408333,0.037527767,12,8,generate,NA,within,mixed,words,cued recall,item,high,intentional,rhyme,writing/typing,word fragment,full,timed,no,younger,immediate
1464,1,1,1430,711,0.08,0.0012,0.034641016,12,8,read,NA,within,mixed,words,cued recall,item,NA,intentional,rhyme,writing/typing,word fragment,full,timed,no,younger,immediate
1464,1,1,1431,712,0.1,0.004408333,0.066395281,12,8,generate,NA,within,mixed,words,cued recall,item,high,intentional,rhyme,writing/typing,word fragment,full,timed,no,younger,immediate
1464,1,1,1432,712,0.1,0.003333333,0.057735027,12,8,read,NA,within,mixed,words,cued recall,item,NA,intentional,rhyme,writing/typing,word fragment,full,timed,no,younger,immediate
1464,2,1,1433,713,0.48,0.001225,0.035,16,6,generate,NA,within,mixed,words,cued recall,item,high,intentional,rhyme,verbal/speaking,word fragment,full,timed,no,younger,immediate
1464,2,1,1434,713,0.25,0.0025,0.05,16,6,read,NA,within,mixed,words,cued recall,item,NA,intentional,rhyme,verbal/speaking,word fragment,full,timed,no,younger,immediate
1464,2,1,1435,714,0.29,0.0025,0.05,16,6,generate,NA,within,mixed,words,cued recall,item,high,intentional,rhyme,verbal/speaking,word fragment,full,timed,no,younger,immediate
1464,2,1,1436,714,0.19,0.001225,0.035,16,6,read,NA,within,mixed,words,cued recall,item,NA,intentional,rhyme,verbal/speaking,word fragment,full,timed,no,younger,immediate
1464,2,1,1437,715,0.59,0.0025,0.05,16,6,generate,NA,within,mixed,words,cued recall,item,high,intentional,rhyme,verbal/speaking,word fragment,full,timed,no,younger,immediate
1464,2,1,1438,715,0.31,0.004225,0.065,16,6,read,NA,within,mixed,words,cued recall,item,NA,intentional,rhyme,verbal/speaking,word fragment,full,timed,no,younger,immediate
1464,2,1,1439,716,0.48,0.00180625,0.0425,16,6,generate,NA,within,mixed,words,cued recall,item,high,intentional,rhyme,verbal/speaking,word fragment,full,timed,no,younger,immediate
1464,2,1,1440,716,0.31,0.001225,0.035,16,6,read,NA,within,mixed,words,cued recall,item,NA,intentional,rhyme,verbal/speaking,word fragment,full,timed,no,younger,immediate
1465,2,1,1441,717,0.039,0.000140489,0.011852791,12,15,generate,NA,within,mixed,non-words,free recall,item,high,intentional,NA,verbal/speaking,letter transposition,full,timed,no,younger,immediate
1465,2,1,1442,717,0.085,0.000216866,0.014726385,12,15,read,NA,within,mixed,non-words,free recall,item,NA,intentional,NA,verbal/speaking,letter transposition,full,timed,no,younger,immediate
1466,1,1,1443,718,0.42,0.001743964,0.04176079,16,10,generate,NA,within,mixed,words,free recall,item,high,intentional,NA,verbal/speaking,word stem,full,timed,no,younger,immediate
1466,1,1,1444,718,0.25,0.000837044,0.028931716,16,10,read,NA,within,mixed,words,free recall,item,NA,intentional,NA,verbal/speaking,word stem,full,timed,no,younger,immediate
1466,1,2,1445,719,0.2,0.000608397,0.024665701,16,10,generate,NA,within,mixed,words,free recall,item,high,intentional,NA,verbal/speaking,word stem,full,timed,no,older,immediate
1466,1,2,1446,719,0.18,0.000528519,0.02298954,16,10,read,NA,within,mixed,words,free recall,item,NA,intentional,NA,verbal/speaking,word stem,full,timed,no,older,immediate
1466,1,3,1447,720,0.4,0.001255778,0.035436955,16,20,generate,NA,within,mixed,words,recognition,item,high,intentional,NA,verbal/speaking,word stem,full,timed,no,younger,long
1466,1,3,1448,720,0.36,0.001092862,0.033058467,16,20,read,NA,within,mixed,words,recognition,item,NA,intentional,NA,verbal/speaking,word stem,full,timed,no,younger,long
1466,1,4,1449,721,0.32,0.000922965,0.030380342,16,20,generate,NA,within,mixed,words,recognition,item,high,intentional,NA,verbal/speaking,word stem,full,timed,no,older,long
1466,1,4,1450,721,0.29,0.000797256,0.028235713,16,20,read,NA,within,mixed,words,recognition,item,NA,intentional,NA,verbal/speaking,word stem,full,timed,no,older,long
1467,1,1,1451,722,0.75,0.002349724,0.048473948,12,6,generate,NA,within,pure,numbers,free recall,item,low,incidental,NA,verbal/speaking,calculation,full,timed,yes,younger,immediate
1467,1,1,1452,722,0.36,0.002180503,0.046695855,12,6,read,NA,within,pure,numbers,free recall,item,NA,incidental,NA,verbal/speaking,calculation,full,timed,yes,younger,immediate
1467,1,2,1453,723,0.28,0.001509259,0.038849182,12,6,generate,NA,within,pure,numbers,free recall,item,low,incidental,NA,verbal/speaking,calculation,full,timed,yes,younger,immediate
1467,1,2,1454,723,0.22,0.001058542,0.032535246,12,6,read,NA,within,pure,numbers,free recall,item,NA,incidental,NA,verbal/speaking,calculation,full,timed,yes,younger,immediate
1467,2,1,1455,724,0.66,0.005768464,0.075950402,24,3,generate,NA,within,pure,numbers,free recall,item,low,incidental,NA,verbal/speaking,calculation,full,timed,yes,younger,immediate
1467,2,1,1456,724,0.38,0.004549148,0.067447371,24,3,read,NA,within,pure,numbers,free recall,item,NA,incidental,NA,verbal/speaking,calculation,full,timed,yes,younger,immediate
1467,2,1,1457,725,0.49,0.005951212,0.077144096,24,3,generate,NA,within,pure,numbers,free recall,item,low,incidental,NA,verbal/speaking,calculation,full,timed,yes,younger,immediate
1467,2,1,1458,725,0.17,0.001450438,0.038084617,24,3,read,NA,within,pure,numbers,free recall,item,NA,incidental,NA,verbal/speaking,calculation,full,timed,yes,younger,immediate
1467,3,1,1459,726,0.46,0.002917352,0.054012513,12,6,generate,NA,within,pure,numbers,free recall,item,low,intentional,NA,verbal/speaking,calculation,full,timed,yes,younger,immediate
1467,3,1,1460,726,0.2,0.000926488,0.030438272,12,6,read,NA,within,pure,numbers,free recall,item,NA,intentional,NA,verbal/speaking,calculation,full,timed,yes,younger,immediate
1468,1,1,1461,727,0.762,0.002250965,0.047444336,12,6,generate,low,within,pure,numbers,free recall,item,low,incidental,NA,verbal/speaking,calculation,full,self-paced,yes,younger,immediate
1468,1,1,1462,727,0.307,0.001731896,0.04161606,12,6,read,low,within,pure,numbers,free recall,item,NA,incidental,NA,verbal/speaking,calculation,full,self-paced,yes,younger,immediate
1468,1,2,1463,728,0.505,0.003128302,0.055931226,12,6,generate,high,within,pure,numbers,free recall,item,low,incidental,NA,verbal/speaking,calculation,full,self-paced,yes,younger,immediate
1468,1,2,1464,728,0.266,0.001397785,0.037386959,12,6,read,high,within,pure,numbers,free recall,item,NA,incidental,NA,verbal/speaking,calculation,full,self-paced,yes,younger,immediate
1468,2,1,1465,729,0.456,0.00228002,0.047749556,24,6,generate,low,within,pure,numbers,free recall,cue word,low,incidental,NA,verbal/speaking,calculation,full,self-paced,yes,younger,immediate
1468,2,1,1466,729,0.229,0.000883343,0.02972108,24,6,read,low,within,pure,numbers,free recall,cue word,NA,incidental,NA,verbal/speaking,calculation,full,self-paced,yes,younger,immediate
1468,2,2,1467,730,0.468,0.002333607,0.048307425,24,6,generate,high,within,pure,numbers,free recall,cue word,low,incidental,NA,verbal/speaking,calculation,full,self-paced,yes,younger,immediate
1468,2,2,1468,730,0.167,0.000576338,0.024007048,24,6,read,high,within,pure,numbers,free recall,cue word,NA,incidental,NA,verbal/speaking,calculation,full,self-paced,yes,younger,immediate
1468,2,1,1469,731,0.656,0.002360238,0.048582281,24,6,generate,low,within,pure,numbers,free recall,item,low,incidental,NA,verbal/speaking,calculation,full,self-paced,yes,younger,immediate
1468,2,1,1470,731,0.328,0.001504314,0.038785486,24,6,read,low,within,pure,numbers,free recall,item,NA,incidental,NA,verbal/speaking,calculation,full,self-paced,yes,younger,immediate
1468,2,2,1471,732,0.342,0.001598055,0.039975678,24,6,generate,high,within,pure,numbers,free recall,item,low,incidental,NA,verbal/speaking,calculation,full,self-paced,yes,younger,immediate
1468,2,2,1472,732,0.18,0.000634099,0.025181316,24,6,read,high,within,pure,numbers,free recall,item,NA,incidental,NA,verbal/speaking,calculation,full,self-paced,yes,younger,immediate
1468,3,1,1473,733,0.613,0.002734694,0.052294298,20,6,generate,low,within,pure,numbers,free recall,item,low,incidental,NA,writing/typing,calculation,full,self-paced,yes,younger,immediate
1468,3,1,1474,733,0.387,0.0020742,0.045543381,20,6,read,low,within,pure,numbers,free recall,item,NA,incidental,NA,writing/typing,calculation,full,self-paced,yes,younger,immediate
1468,3,2,1475,734,0.275,0.001268165,0.0356113,20,6,generate,high,within,pure,numbers,free recall,item,low,incidental,NA,writing/typing,calculation,full,self-paced,yes,younger,immediate
1468,3,2,1476,734,0.297,0.001423022,0.037722959,20,6,read,high,within,pure,numbers,free recall,item,NA,incidental,NA,writing/typing,calculation,full,self-paced,yes,younger,immediate
1469,1,1,1477,735,0.39,0.000738108,0.027168148,32,44,generate,NA,between,pure,words,free recall,item,high,intentional,antonym,writing/typing,word stem,full,timed,no,younger,immediate
1469,1,2,1478,735,0.32,0.00056009,0.023666215,32,44,read,NA,between,pure,words,free recall,item,NA,intentional,antonym,writing/typing,word stem,full,timed,no,younger,immediate
1469,2a,1,1479,736,0.34,0.000568094,0.02383472,36,42,generate,NA,between,pure,words,free recall,item,high,intentional,rhyme,writing/typing,word fragment,full,timed,no,younger,immediate
1469,2a,2,1480,736,0.41,0.000729254,0.027004707,36,42,read,NA,between,pure,words,free recall,item,NA,intentional,rhyme,writing/typing,word fragment,full,timed,no,younger,immediate
